episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
1229,57,2.8176,0.7750,9,7,73,73,2,12,2099.43,2
1230,197,-13.5682,0.7000,12,4,83,83,0,3,2202.55,4
1231,179,-39.0037,0.6250,15,10,73,73,0,5,2014.06,3
1232,148,17.6002,0.8000,7,2,79,77,1,9,2205.36,1
1233,204,-13.3628,0.7000,11,3,77,77,3,2,2012.60,3
1234,256,-2.1574,0.7250,11,3,69,69,1,2,2075.19,5
1235,203,3.7790,0.7250,9,5,70,70,1,2,2237.01,9
1236,476,-18.2858,0.7000,12,7,73,73,1,11,1839.64,2
1237,219,-11.4041,0.7250,10,5,85,85,1,2,2262.33,6
1238,105,-6.8996,0.7250,10,3,85,84,0,15,2219.46,5
1239,155,22.9183,0.7750,6,1,77,76,4,8,2411.77,5
1240,329,-32.6822,0.6500,14,4,85,84,0,11,2002.26,1
1241,392,-32.8519,0.6500,14,5,79,79,1,4,1883.05,2
1242,132,29.0832,0.8500,6,2,76,73,3,14,2445.34,2
1243,87,-6.0931,0.7500,10,6,75,75,2,15,2092.68,2
1244,177,-3.7325,0.7250,10,5,76,76,1,4,2118.69,0
1245,338,-27.9591,0.6750,13,7,78,78,1,8,2039.13,5
1246,50,-6.7746,0.7250,11,4,73,73,1,9,2109.06,2
1247,475,-20.1246,0.7000,12,6,78,77,0,8,1932.25,5
1248,235,-0.2533,0.7250,9,5,76,74,2,4,2128.74,5
1249,433,-24.8506,0.6750,12,4,83,80,2,7,1938.98,5
1250,176,-12.4378,0.7000,12,6,68,68,1,3,2110.00,0
1251,443,-26.9254,0.6750,13,5,81,79,0,5,1969.23,3
1252,390,-16.5094,0.6750,13,2,70,68,1,6,1973.69,3
1253,144,-1.8388,0.7500,9,3,86,85,1,13,2211.65,6
1254,448,-44.9118,0.6250,15,6,84,80,0,8,1885.41,8
1255,295,-6.8971,0.7000,11,3,75,75,2,7,2114.00,6
1256,206,-25.4605,0.6750,13,6,80,80,0,4,2129.30,3
1257,39,1.1990,0.7250,9,1,81,81,1,6,2112.94,4
1258,52,18.7615,0.8250,7,3,82,82,0,13,2270.19,4
1259,249,20.4642,0.8000,6,3,81,80,2,7,2324.09,2
1260,139,5.9576,0.7250,8,0,83,83,3,11,2250.65,4
1261,455,-40.0322,0.6250,15,6,80,78,0,7,1848.58,2
1262,347,-35.1517,0.6250,14,3,87,86,0,10,2042.62,4
1263,489,-38.1944,0.6000,16,4,72,68,1,0,1813.69,3
1264,108,18.7157,0.8250,7,4,81,81,1,15,2218.67,8
1265,38,-11.2098,0.7000,10,5,84,84,0,11,2096.52,2
1266,407,-43.1959,0.6250,15,7,75,74,2,4,1734.79,7
1267,130,-0.2038,0.7250,8,6,78,78,4,16,2205.14,3
1268,247,-8.6824,0.7250,11,8,71,70,1,2,2250.59,7
1269,304,-12.0745,0.7250,11,4,84,82,2,10,2290.81,4
1270,298,-17.9987,0.6750,11,4,80,79,3,7,2093.44,9
1271,413,-26.8218,0.6500,13,3,80,77,0,7,1911.52,3
1272,120,26.0485,0.8250,5,1,85,85,2,17,2300.68,5
1273,40,-12.7955,0.7250,11,4,80,80,2,3,2000.87,5
1274,398,-38.1603,0.6250,15,6,75,73,1,6,1925.56,4
1275,28,-5.9870,0.6750,9,3,72,70,4,8,1953.51,2
1276,340,-16.4911,0.7000,12,3,74,73,2,12,2123.77,5
1277,349,-27.0243,0.6250,13,6,76,75,2,11,2148.79,5
1278,379,-39.1728,0.5750,15,6,70,70,2,2,1845.87,1
1279,449,-14.2923,0.6500,11,4,74,73,2,11,1936.33,8
1280,350,-21.0274,0.7000,11,5,86,85,3,12,2153.87,12
1281,323,-1.4134,0.7500,10,3,80,79,1,9,2282.68,3
1282,88,27.6761,0.8500,5,4,83,82,2,14,2297.20,10
1283,212,-16.8177,0.7000,11,4,79,79,3,2,2002.32,1
1284,288,2.2641,0.7500,9,1,82,80,2,8,2088.28,4
1285,182,-4.8216,0.7000,10,5,71,71,2,5,2127.82,4
1286,146,10.8418,0.8000,7,4,81,80,6,13,2361.55,7
1287,274,9.5117,0.7750,8,3,81,80,1,10,2208.94,4
1288,54,-37.1126,0.6250,14,6,78,78,0,12,1871.49,5
1289,11,7.6433,0.7500,8,2,74,74,2,12,2159.95,1
1290,208,-10.3125,0.7000,11,4,74,74,1,5,2090.85,5
1291,427,-26.4997,0.6750,13,5,82,82,2,7,1831.57,3
1292,121,39.0494,0.8750,4,1,79,79,2,28,2371.39,3
1293,263,-2.7042,0.7500,10,6,76,73,0,6,2132.74,10
1294,162,-0.6303,0.7500,9,4,83,83,1,10,2225.34,3
1295,491,-23.1043,0.6750,13,3,78,78,0,1,1940.42,2
1296,483,-7.6242,0.7250,10,5,78,74,2,8,2108.47,3
1297,299,-15.5452,0.7000,11,6,76,76,2,8,1991.72,9
1298,353,-20.7024,0.7000,12,6,79,78,1,10,2079.96,5
1299,154,-32.7526,0.6500,13,7,78,78,2,5,2087.99,3
1300,44,5.1039,0.7750,8,6,74,74,3,9,2182.60,5
1301,28,-14.2854,0.6750,10,3,84,83,2,9,2061.85,2
1302,141,-20.0597,0.6500,11,2,82,81,1,8,1972.18,5
1303,233,-6.0280,0.7250,10,6,78,76,2,3,2230.81,2
1304,143,-4.1415,0.7250,9,5,81,81,3,11,2220.94,10
1305,261,-6.7516,0.7250,11,5,77,77,0,5,2124.55,5
1306,311,-7.5469,0.7500,9,6,89,88,1,13,2145.43,4
1307,358,-43.6526,0.6250,15,4,85,84,1,8,1857.97,6
1308,188,-32.6165,0.6250,14,6,75,75,1,2,2196.18,2
1309,339,-21.2564,0.6750,13,4,74,74,1,6,2001.13,3
1310,396,-14.7777,0.6750,12,6,70,70,0,4,2025.49,3
1311,426,3.8017,0.7750,9,6,79,78,1,10,2084.10,8
1312,433,-39.9590,0.6250,15,5,78,77,1,7,1849.03,2
1313,313,-7.6862,0.7500,9,5,85,85,5,9,2157.40,6
1314,199,-13.3315,0.7000,12,4,72,72,0,2,2062.89,6
1315,357,-14.3582,0.7000,12,4,75,75,1,7,1966.33,6
1316,330,-17.5314,0.7000,12,7,76,75,1,9,2054.13,1
1317,243,-9.1727,0.7000,11,2,76,76,2,0,2012.40,5
1318,204,-0.9609,0.7250,10,5,71,71,2,1,2184.77,4
1319,443,-10.7835,0.7250,11,5,76,74,1,8,1989.10,4
1320,225,-18.8827,0.6750,10,7,80,80,3,0,2031.40,1
1321,279,-41.2396,0.6250,15,9,74,72,2,8,1982.51,3
1322,135,31.5425,0.8250,4,1,82,82,4,16,2354.25,2
1323,240,-5.4647,0.7250,9,5,83,82,2,3,2221.49,4
1324,293,-2.6642,0.7500,9,7,81,81,1,10,2222.11,5
1325,11,-2.6515,0.7500,9,4,84,83,1,10,2033.88,4
1326,206,10.4080,0.7500,7,5,78,78,4,4,2324.40,3
1327,381,-12.5430,0.7000,11,4,80,78,1,8,2025.04,7
1328,463,-10.4644,0.7000,11,4,77,76,0,8,1963.06,3
1329,305,-23.1051,0.6750,13,3,78,77,0,7,1965.46,10
1330,172,-29.0357,0.6500,12,7,82,82,2,4,1980.92,4
1331,201,-0.0162,0.7250,9,4,76,76,1,0,2124.00,6
1332,436,-51.6757,0.6000,16,8,82,81,0,4,1690.23,6
1333,92,19.4436,0.8000,6,4,77,77,2,18,2301.96,0
1334,317,-23.7051,0.6750,13,6,81,81,0,6,2156.35,8
1335,78,18.9172,0.8000,6,1,85,85,2,16,2290.52,4
1336,385,-48.9867,0.6000,16,7,77,76,0,4,1858.36,7
1337,430,-17.6861,0.6500,13,2,72,71,1,10,1920.86,4
1338,143,6.0000,0.7750,8,4,82,82,2,11,2187.70,6
1339,471,13.2858,0.8000,7,2,84,79,3,15,2152.39,2
1340,309,-13.3029,0.7250,11,5,76,74,1,9,2122.98,5
1341,367,-21.8372,0.6750,12,6,79,76,2,15,2120.77,2
1342,145,-12.4262,0.7000,11,5,76,75,2,14,2263.16,8
1343,104,13.2499,0.7500,7,3,79,79,1,10,2285.70,5
1344,192,-5.7013,0.7000,11,4,70,70,0,1,2097.26,2
1345,194,-19.5533,0.6750,11,6,81,81,2,2,2036.42,10
1346,184,-4.9316,0.7500,10,4,81,80,3,4,2233.10,3
1347,63,-0.3593,0.7500,9,5,81,81,1,7,2199.44,4
1348,431,-10.4968,0.7000,12,4,66,65,0,6,1847.15,1
1349,385,-27.9251,0.6500,12,4,84,82,1,7,1983.25,10
1350,363,-8.9658,0.7250,11,5,79,77,1,13,2002.90,8
1351,222,3.9899,0.7250,8,3,76,75,3,5,2157.08,7
1352,336,-18.8954,0.6750,12,5,83,83,1,8,2174.26,4
1353,172,-23.2898,0.6500,13,5,73,73,3,7,2110.19,2
1354,159,20.1132,0.8000,8,3,67,67,0,13,2180.48,3
1355,375,-42.1110,0.6250,15,4,82,81,1,8,1904.26,3
1356,178,-13.3527,0.7000,12,6,70,69,2,5,2039.35,1
1357,460,-25.6621,0.6750,13,6,73,68,1,6,1973.55,4
1358,410,-36.8249,0.6000,14,5,74,71,1,6,1782.17,4
1359,213,9.7369,0.7750,9,3,77,77,1,5,2224.09,5
1360,87,26.9718,0.8000,5,1,78,77,2,20,2311.99,2
1361,424,-5.2668,0.7250,9,5,75,75,5,8,2076.77,5
1362,68,16.2492,0.8000,6,3,79,79,4,10,2203.23,2
1363,477,-49.2359,0.5750,17,6,68,68,0,2,1787.64,7
1364,385,-30.3612,0.6500,14,4,76,74,1,7,1873.64,3
1365,156,15.6319,0.7750,8,3,72,71,1,16,2280.74,7
1366,428,-32.0727,0.6500,14,8,68,67,0,9,1839.82,6
1367,337,-18.8544,0.7000,12,5,82,80,0,10,2137.04,5
1368,347,-17.1830,0.6500,10,3,87,87,2,12,2163.18,9
1369,372,-17.6192,0.6750,11,4,76,74,1,11,2055.65,5
1370,327,-32.6469,0.6250,14,6,82,80,0,11,2169.73,7
1371,295,-15.0514,0.7000,12,6,70,68,2,7,2021.16,0
1372,223,-1.8918,0.7250,11,4,68,68,2,5,2120.80,4
1373,120,-12.4380,0.7000,11,5,76,74,1,18,2151.78,5
1374,321,-17.1612,0.7250,11,6,84,84,2,10,2094.47,6
1375,301,-41.6498,0.6250,15,8,79,79,0,6,2102.96,2
1376,348,-42.4271,0.6250,15,6,79,79,1,7,1968.14,6
1377,197,-8.5949,0.7250,11,4,77,77,2,2,2008.39,2
1378,168,-7.6325,0.7000,9,3,82,81,4,8,2127.55,7
1379,24,-1.9818,0.7250,10,1,83,83,1,6,2060.67,4
1380,160,-40.4156,0.6000,15,5,73,73,1,4,1918.19,2
1381,255,-28.5763,0.6750,13,7,80,80,1,2,1986.46,4
1382,265,-12.5877,0.7250,11,5,81,78,2,5,2046.80,3
1383,187,-17.1257,0.7000,12,6,73,73,0,1,2006.44,2
1384,459,-19.1254,0.6500,11,3,81,77,4,12,1942.10,2
1385,277,9.8686,0.7750,8,3,78,77,1,6,2239.16,7
1386,104,21.0859,0.8000,5,2,81,81,4,14,2312.00,5
1387,404,-16.9221,0.6250,11,4,69,68,4,7,1997.67,2
1388,250,9.6097,0.8000,8,3,82,82,2,4,2231.04,11
1389,64,6.8669,0.7750,9,6,73,72,0,15,2236.29,10
1390,96,1.1317,0.7500,8,5,78,78,2,14,2061.64,3
1391,370,-26.2088,0.6500,12,2,84,83,2,7,1961.97,5
1392,383,-20.5489,0.6750,13,4,72,72,2,3,2020.13,7
1393,180,9.3150,0.7500,8,3,79,78,1,5,2324.08,4
1394,234,-15.7275,0.7000,12,5,77,77,1,1,2054.31,3
1395,54,1.8892,0.7500,9,6,71,71,1,6,2094.90,7
1396,12,-20.5509,0.6500,13,3,73,72,1,8,2049.59,1
1397,281,-2.5293,0.7500,10,4,78,76,0,11,2136.97,6
1398,214,-0.1135,0.7000,8,3,85,84,3,7,2258.16,5
1399,245,-24.6045,0.6750,13,4,81,81,0,1,2007.07,3
1400,311,-29.1519,0.6750,13,5,83,83,0,7,2006.27,3
1401,420,-26.3595,0.6750,13,5,79,77,0,10,1875.76,1
1402,184,-11.8887,0.6750,10,6,75,75,2,2,2151.70,1
1403,160,-5.9941,0.7250,10,4,77,75,2,7,2226.61,5
1404,51,12.1245,0.7750,7,3,85,85,3,9,2275.37,10
1405,77,0.1027,0.7750,9,6,83,83,0,10,2129.26,5
1406,377,-37.9647,0.6500,14,5,90,88,1,9,1948.67,5
1407,99,16.6147,0.8000,7,3,80,80,2,19,2211.69,6
1408,138,23.9941,0.8000,7,4,70,70,1,17,2418.63,4
1409,407,-21.7281,0.6750,13,4,77,76,0,11,2039.76,3
1410,65,2.4800,0.7750,9,5,78,78,0,11,2146.11,4
1411,91,21.3407,0.8000,5,4,82,82,5,17,2366.94,5
1412,406,-17.5075,0.6500,13,0,76,75,0,6,1964.13,4
1413,171,-12.3532,0.6750,11,3,75,74,2,4,2203.39,5
1414,292,-41.2669,0.6250,15,9,70,69,2,9,1987.19,4
1415,100,36.1841,0.9000,4,1,87,87,3,22,2462.62,4
1416,72,10.8002,0.7750,8,3,73,72,1,17,2184.77,5
1417,295,8.1812,0.7500,7,4,82,82,5,9,2232.37,1
1418,400,-30.2833,0.6500,14,5,74,71,1,2,1838.59,4
1419,226,-2.5792,0.7000,9,2,75,74,3,5,2094.38,5
1420,68,13.0468,0.7750,7,4,78,78,2,12,2321.46,5
1421,40,17.4418,0.7750,6,2,76,76,4,10,2155.33,7
1422,286,-29.3453,0.6750,13,8,79,79,1,5,2018.24,9
1423,117,-13.8055,0.7000,12,3,78,78,0,13,2129.79,9
1424,170,14.6484,0.7500,8,2,73,73,3,8,2268.22,8
1425,245,9.8916,0.7500,8,5,71,71,2,0,2229.86,1
1426,87,27.8063,0.8250,5,3,81,81,2,16,2388.16,1
1427,201,5.5314,0.7500,10,4,67,67,1,3,2131.01,6
1428,275,-13.6478,0.7000,11,4,77,77,1,3,2000.47,3
1429,19,-1.2630,0.7500,10,5,76,76,2,11,2120.38,3
1430,488,-2.8960,0.7250,9,2,85,80,2,12,2182.13,5
1431,441,-18.3031,0.7000,12,6,77,73,0,9,1958.24,10
1432,137,-2.7992,0.7250,10,5,72,72,2,14,2130.49,8
1433,272,-2.2551,0.7500,9,5,77,75,2,9,2032.83,3
1434,345,-30.0955,0.6250,13,2,85,85,2,11,2033.18,5
1435,290,7.8885,0.7250,8,3,77,76,3,9,2260.41,5
1436,167,-6.7810,0.6750,10,3,74,74,2,4,2144.12,4
1437,163,9.2082,0.7250,8,2,72,72,1,8,2181.97,3
1438,267,10.4247,0.7750,7,2,84,84,3,7,2169.78,7
1439,272,9.8311,0.7500,8,4,71,69,1,7,2241.48,6
1440,346,-34.4635,0.6500,14,4,81,81,0,11,1921.90,3
1441,280,0.6182,0.7250,10,4,74,74,1,4,2160.49,6
1442,162,18.7576,0.8000,7,2,77,75,4,12,2243.60,0
1443,367,-11.9299,0.7000,10,4,81,78,3,12,2054.29,3
1444,222,-20.4563,0.7000,12,9,75,74,1,3,2077.41,2
1445,36,22.3340,0.8000,7,2,75,75,0,9,2210.92,6
1446,328,-8.2897,0.7250,11,6,71,69,1,11,2101.29,4
1447,361,-18.3690,0.7000,11,6,82,82,1,7,2004.01,8
1448,165,8.2129,0.7750,8,3,77,77,3,6,2162.78,2
1449,485,-32.2147,0.6250,14,4,72,70,2,7,1926.72,5
1450,237,-25.8502,0.6500,13,6,72,72,0,0,2030.81,5
1451,224,7.3918,0.7750,8,2,82,80,4,4,2215.69,5
1452,113,18.8097,0.7500,6,1,76,76,2,12,2267.20,7
1453,476,-17.7438,0.6750,11,3,83,76,2,11,2027.42,17
1454,303,-35.0705,0.6500,13,7,81,81,2,6,2039.44,5
1455,159,-21.2035,0.6750,13,4,80,79,0,7,2160.04,1
1456,222,-7.7227,0.7000,11,3,74,74,0,1,2135.56,7
1457,192,-8.9424,0.6750,11,5,70,70,2,2,2111.66,3
1458,310,-24.8552,0.6750,13,6,76,75,1,8,2055.27,8
1459,475,-8.2014,0.7000,9,2,83,80,3,10,1997.39,10
1460,157,-1.9556,0.7250,9,5,78,78,3,12,2275.63,0
1461,70,3.0598,0.7750,9,4,76,76,1,14,2130.75,10
1462,448,-31.8582,0.6500,14,5,78,75,0,7,1863.62,6
1463,22,9.4527,0.8000,8,4,82,82,0,6,2155.84,4
1464,303,-40.9905,0.6000,16,6,69,69,1,8,1898.80,2
1465,148,8.2737,0.7500,8,4,74,74,2,13,2333.97,5
1466,325,-14.8263,0.7250,11,6,81,80,0,7,2037.79,5
1467,482,-5.9860,0.7000,9,3,80,78,3,12,2117.08,8
1468,389,-18.9325,0.6500,11,5,75,72,3,12,2086.98,0
1469,460,-41.5858,0.6250,15,7,79,76,0,7,1858.53,3
1470,259,-15.3575,0.7000,12,6,73,71,2,4,2043.18,3
1471,343,-29.6878,0.6750,13,6,84,83,1,8,2028.98,6
1472,227,-21.1463,0.6750,13,4,73,73,1,0,2103.38,8
1473,299,-27.8459,0.6750,12,7,85,84,2,10,2160.15,5
1474,440,-6.9108,0.7500,10,3,84,78,2,12,2066.28,16
1475,234,-17.9619,0.7000,11,6,81,80,3,4,2115.52,8
1476,479,-17.2703,0.7000,12,7,70,67,1,5,1983.59,1
1477,96,-0.9791,0.7500,10,6,77,77,0,15,2193.89,6
1478,316,-30.0914,0.6500,14,3,79,79,0,9,2010.97,12
1479,291,-3.6435,0.7250,10,4,77,76,3,8,2160.43,4
1480,441,-48.1326,0.6000,16,5,80,78,1,3,1905.58,7
1481,323,-29.0584,0.6500,13,8,77,77,1,6,1997.32,4
1482,203,-42.6357,0.6000,16,7,70,70,0,0,2061.79,4
1483,309,-14.6111,0.7500,10,8,87,87,3,10,2178.30,3
1484,478,-30.9564,0.6500,14,5,74,72,0,7,1794.66,6
1485,62,2.7202,0.7500,9,3,80,80,1,12,2123.48,3
1486,202,-10.9346,0.7000,11,5,74,74,2,0,2123.53,8
1487,376,-35.6774,0.6500,14,6,78,76,2,7,1830.61,8
1488,340,-24.6553,0.7000,12,7,82,80,0,14,2031.82,3
1489,117,26.0423,0.8000,5,1,76,76,4,16,2261.16,3
1490,378,-47.8274,0.6000,16,7,77,76,2,10,1915.32,4
1491,259,-4.9332,0.7000,8,4,82,82,4,4,2134.42,8
1492,52,4.7163,0.7750,8,5,82,82,1,11,2106.64,4
1493,390,-27.0281,0.6750,13,6,78,77,1,10,1925.77,2
1494,311,-22.7021,0.6750,13,5,76,76,0,11,2013.40,2
1495,41,-6.5535,0.7250,11,5,75,75,0,8,2050.96,6
1496,187,-29.8770,0.6500,14,8,70,70,0,3,2083.43,5
1497,64,5.4016,0.7750,8,2,84,84,2,11,2124.59,7
1498,215,22.5041,0.7750,6,1,76,76,3,5,2325.71,6
1499,271,15.6002,0.8000,7,3,77,76,3,7,2217.45,3
1500,314,-24.8828,0.6750,13,5,82,82,0,10,2113.12,9
1501,245,6.3973,0.7750,9,4,77,77,1,0,2232.08,5
1502,187,8.9550,0.7750,8,5,73,71,3,10,2201.71,3
1503,125,18.2475,0.8000,7,1,79,79,1,12,2265.18,13
1504,241,-17.5507,0.6750,11,3,86,86,3,0,2135.58,8
1505,333,-19.6628,0.6750,13,4,71,70,2,10,2040.60,2
1506,171,-2.8932,0.7250,11,5,69,68,0,7,2161.79,3
1507,250,-6.8511,0.7250,10,5,79,78,2,5,2264.70,2
1508,152,-10.7119,0.6500,11,2,71,70,3,10,2153.59,1
1509,365,-43.6636,0.6250,15,8,78,77,0,7,1962.01,8
1510,227,-9.4241,0.7250,11,5,78,77,0,3,2180.13,9
1511,358,-22.7037,0.7000,12,6,81,81,1,12,1991.58,8
1512,426,-45.3865,0.6000,16,4,76,76,1,6,1875.89,6
1513,156,13.2073,0.7750,7,2,80,77,1,11,2265.26,4
1514,111,23.9795,0.8000,5,3,84,84,2,15,2385.82,4
1515,360,-4.3598,0.7500,10,2,84,80,2,14,2145.45,5
1516,115,5.1171,0.7750,9,3,79,79,1,14,2247.67,7
1517,271,-19.1204,0.6750,12,4,76,76,2,4,2070.29,13
1518,375,-33.1736,0.6000,13,5,72,71,1,7,1863.59,5
1519,331,-28.3322,0.6500,13,5,82,82,0,12,2021.75,7
1520,465,5.8629,0.7500,9,2,79,76,1,11,2120.55,8
1521,74,-28.0232,0.6500,13,7,72,72,1,8,1944.44,3
1522,35,-4.6496,0.7250,10,3,82,82,1,2,2083.21,2
1523,162,-14.4055,0.7000,12,6,72,72,1,5,2187.63,4
1524,16,-4.2658,0.7000,9,4,76,76,3,9,2115.24,4
1525,467,-25.6288,0.6250,12,3,77,74,1,11,1920.41,5
1526,474,-12.0136,0.6500,10,5,74,70,3,9,2042.83,6
1527,450,-11.8226,0.7000,12,2,72,69,1,8,1956.04,8
1528,142,-10.5522,0.7250,11,4,79,76,0,10,2016.20,4
1529,17,-10.1988,0.7000,11,4,73,72,2,11,2159.65,5
1530,376,-57.5021,0.5750,17,5,84,81,0,6,1870.69,5
1531,103,-7.8361,0.7500,10,5,84,84,0,11,2131.77,15
1532,322,-36.9660,0.6500,14,6,81,81,0,10,2017.15,13
1533,381,-13.2744,0.7000,12,5,73,72,1,5,1922.57,2
1534,57,26.1990,0.8250,6,1,73,73,4,13,2207.27,5
1535,189,-9.5270,0.7250,11,4,75,75,3,6,2180.38,2
1536,215,-0.5725,0.7500,10,5,75,73,3,3,2257.04,1
1537,168,-13.9230,0.6750,10,5,81,81,2,4,2225.64,7
1538,336,-7.3691,0.7250,11,6,72,71,0,11,2183.05,7
1539,434,-28.3079,0.6750,13,5,78,78,1,6,1825.60,6
1540,382,3.7381,0.7500,9,3,81,76,1,17,2228.91,7
1541,293,-0.2858,0.7500,9,5,81,81,1,13,2241.13,8
1542,461,-5.7477,0.7000,10,5,73,70,2,12,2088.13,3
1543,282,-27.7103,0.6750,13,5,82,82,1,6,2051.27,5
1544,305,-30.9220,0.6750,13,7,81,79,1,9,2079.22,0
1545,115,6.5788,0.7750,9,4,77,77,1,13,2324.94,6
1546,17,8.3219,0.7250,6,2,82,81,5,12,2206.63,5
1547,77,-21.3634,0.6750,12,8,78,78,1,15,2092.54,14
1548,64,17.4339,0.8000,6,5,78,77,3,14,2224.73,9
1549,450,7.8731,0.7500,8,4,75,73,3,13,2064.82,8
1550,224,-9.5921,0.7000,12,2,73,72,2,2,2096.48,6
1551,380,-50.8654,0.6000,16,7,79,77,0,7,1761.65,4
1552,61,8.1536,0.7750,8,2,80,80,3,11,2226.19,9
1553,29,6.7926,0.7750,8,4,79,77,3,9,2190.11,2
1554,103,14.9684,0.8000,8,3,78,77,0,15,2172.14,8
1555,76,-18.8887,0.6750,10,4,86,85,2,10,2094.13,5
1556,241,-27.2767,0.6250,13,5,74,71,3,5,2011.22,4
1557,146,25.1549,0.8250,5,2,86,86,4,19,2424.76,3
1558,252,10.7496,0.7500,8,2,73,72,4,4,2215.28,3
1559,342,-20.5517,0.6750,13,4,71,70,0,12,1950.96,4
1560,160,20.2314,0.8000,5,2,85,84,4,12,2229.50,7
1561,305,-31.1354,0.6750,13,7,89,88,0,11,2253.01,11
1562,347,-39.7978,0.6250,15,2,85,84,0,10,1972.38,4
1563,453,-34.1835,0.6500,13,4,91,86,2,4,1992.79,3
1564,280,-18.3649,0.7000,12,7,75,75,0,3,2050.03,5
1565,37,32.1246,0.8500,6,2,72,72,0,13,2251.35,8
1566,270,-18.0326,0.7000,12,5,76,75,0,2,2092.34,6
1567,14,0.9225,0.7500,9,3,81,81,1,10,2057.67,3
1568,399,-17.2517,0.6750,13,3,68,67,1,7,1973.46,3
1569,352,-21.2167,0.6750,13,5,77,74,0,12,2112.28,2
1570,354,-38.8212,0.6250,15,7,75,75,0,6,1854.62,8
1571,226,-9.3875,0.7000,11,4,74,74,1,2,2141.71,5
1572,235,-7.8845,0.7250,11,4,76,76,1,1,2108.24,4
1573,310,-17.1760,0.7000,11,4,81,80,3,11,2172.29,4
1574,231,-13.3268,0.7000,11,6,78,78,0,2,2205.18,4
1575,476,-9.2608,0.7000,10,3,78,75,4,8,1964.70,0
1576,449,2.1992,0.7500,9,3,80,77,1,11,2112.56,14
1577,466,-24.7822,0.6750,13,5,76,71,0,7,1936.01,7
1578,181,-24.7630,0.7000,12,6,82,80,2,3,2105.64,9
1579,93,27.1499,0.8000,3,2,88,88,4,18,2276.65,6
1580,210,-20.2845,0.6500,12,3,74,74,3,1,1968.86,6
1581,87,29.2626,0.8500,5,4,79,79,1,11,2373.94,10
1582,251,5.9063,0.7500,9,3,81,81,0,3,2271.36,5
1583,447,3.3424,0.7750,9,3,79,77,2,11,2055.45,4
1584,140,-16.4789,0.6750,11,5,78,78,1,15,2148.58,5
1585,424,-39.5583,0.6250,15,7,73,70,0,5,1821.39,14
1586,186,16.3683,0.7500,6,1,80,79,3,7,2382.93,7
1587,105,-1.5596,0.7250,8,3,82,81,3,18,2221.80,5
1588,256,-1.3416,0.7500,9,3,90,87,2,7,2300.40,9
1589,387,-23.2105,0.6500,12,3,77,77,0,10,1979.54,11
1590,224,-1.5446,0.7250,11,3,69,69,1,5,2073.29,1
1591,402,3.1052,0.7500,10,3,74,70,1,10,2022.31,2
1592,55,5.5325,0.7750,9,4,77,77,0,11,2196.67,13
1593,416,-15.1858,0.6750,11,4,75,75,2,11,1972.59,2
1594,189,1.0380,0.7500,10,6,72,72,0,6,2236.89,2
1595,422,-7.0270,0.7000,11,3,73,71,1,7,2137.79,5
1596,431,-37.3676,0.6000,14,5,78,78,2,5,1945.80,5
1597,137,18.6688,0.8250,7,3,79,79,2,15,2324.50,2
1598,345,-1.3153,0.7500,10,2,81,81,1,11,2167.66,7
1599,444,6.2821,0.7750,8,2,78,73,3,12,2085.92,11
1600,251,-6.3578,0.7000,11,4,71,71,1,4,2128.43,8
1601,242,12.9541,0.7750,7,2,75,74,6,7,2176.00,2
1602,349,-26.6262,0.6750,13,5,80,79,1,7,2148.61,16
1603,289,7.6810,0.7750,8,2,82,82,2,12,2150.47,10
1604,292,-15.0276,0.7250,11,5,85,85,0,7,2060.63,15
1605,33,-8.5399,0.7000,10,4,71,71,3,6,2033.65,5
1606,348,-26.9083,0.6750,13,5,81,78,1,11,2074.74,12
1607,224,-9.5893,0.7250,11,4,77,77,0,2,2275.41,8
1608,347,-10.1620,0.7000,11,2,75,72,2,17,2208.47,2
1609,50,-17.8674,0.6750,12,2,80,80,1,10,2056.85,7
1610,21,-4.3594,0.7000,10,0,79,79,2,11,2068.76,3
1611,218,4.8619,0.7500,9,4,75,75,0,1,2216.13,7
1612,204,-13.0984,0.7000,11,7,76,76,3,4,2147.09,3
1613,212,-35.7462,0.6500,14,10,80,79,0,3,2078.30,9
1614,281,-4.5106,0.7250,10,2,81,80,2,10,2224.81,6
1615,394,-19.5701,0.7000,12,5,79,75,0,8,1990.27,6
1616,403,-4.1210,0.7250,11,3,74,72,1,11,2022.91,4
1617,91,21.7485,0.8250,6,3,80,80,3,14,2245.49,6
1618,82,-15.2938,0.7000,12,5,82,82,1,10,2196.23,0
1619,180,2.4911,0.7500,9,5,75,75,1,5,2205.30,6
1620,21,-17.7186,0.7000,12,4,83,82,0,7,2164.51,4
1621,118,19.8469,0.8000,6,2,80,79,4,14,2287.18,12
1622,464,-17.5022,0.6500,12,4,71,68,1,13,2001.05,5
1623,437,-24.4456,0.6500,13,6,69,69,1,8,1807.25,6
1624,55,18.5528,0.8000,6,2,82,81,2,13,2224.54,11
1625,447,-38.3854,0.6250,15,4,82,81,0,10,1866.77,4
1626,70,-7.6266,0.7250,10,5,79,79,2,9,2205.38,6
1627,117,13.6715,0.7750,6,3,85,85,3,16,2295.44,7
1628,389,-38.8255,0.6250,15,6,76,75,1,6,1893.73,12
1629,382,-33.8944,0.6500,14,8,74,72,0,5,1878.57,6
