episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
413,148,11.9727,0.7250,10,3,80,80,5,10,2294.58,1
414,319,-6.3742,0.6750,13,6,77,77,2,7,2027.45,0
415,437,-3.5195,0.6750,13,3,82,79,0,10,1912.88,1
416,470,-0.5954,0.6750,12,4,82,79,1,10,1945.32,1
417,291,-0.2068,0.7000,12,8,75,75,1,5,2036.01,0
418,153,-3.5896,0.6750,13,3,76,76,2,7,2008.48,2
419,301,5.6177,0.7250,11,6,81,79,1,8,2165.04,1
420,486,9.7063,0.7000,10,4,76,73,3,9,2113.15,1
421,199,11.2580,0.7250,11,6,78,78,0,3,2190.61,0
422,21,3.6191,0.7000,12,4,80,80,0,6,2093.63,3
423,315,-11.9415,0.6500,14,3,86,86,1,8,2066.06,0
424,263,25.1883,0.7750,9,6,78,77,0,8,2252.35,0
425,158,23.0183,0.7250,8,3,73,73,6,9,2263.84,0
426,208,-11.8031,0.6500,12,7,91,91,4,2,2050.85,1
427,135,50.4948,0.8500,5,2,81,81,1,20,2277.84,2
428,81,3.3846,0.7000,11,6,76,75,1,9,2065.60,1
429,475,-9.2826,0.6500,14,6,74,71,0,4,1882.30,0
430,400,-19.4907,0.6250,14,6,78,78,1,8,1885.22,2
431,348,-27.7329,0.6000,16,6,82,82,1,6,1834.61,2
432,224,14.3278,0.7000,10,3,76,76,1,1,2115.11,4
433,71,-11.8222,0.6750,13,7,79,79,1,11,1937.81,4
434,446,10.2211,0.7250,11,5,75,72,0,7,1973.42,3
435,104,58.9747,0.8750,3,2,83,83,4,19,2336.97,0
436,267,18.4396,0.7500,10,3,77,76,1,6,2123.91,1
437,20,44.3355,0.8250,6,2,83,82,2,15,2298.40,1
438,145,39.2588,0.7750,6,2,76,74,2,11,2317.42,1
439,405,-37.5155,0.5750,17,6,76,75,0,6,1732.09,1
440,254,-4.1489,0.6750,12,7,82,82,1,1,2078.83,3
441,489,-32.9109,0.5750,17,8,67,65,0,6,1828.17,1
442,201,38.1788,0.8250,7,3,84,82,2,8,2342.31,0
443,375,-4.2738,0.6750,12,6,84,83,2,9,1989.48,2
444,210,-35.0618,0.6000,16,8,84,84,2,3,1958.85,0
445,59,12.4546,0.7000,11,3,74,74,0,12,2126.12,5
446,338,-18.1313,0.6250,15,5,81,80,0,12,2039.17,3
447,128,47.5832,0.8000,5,1,78,77,3,15,2243.04,2
448,348,-6.8160,0.6500,14,4,75,75,0,9,2020.74,1
449,101,3.6877,0.6750,11,6,76,76,3,18,2084.08,1
450,20,25.3888,0.7750,9,3,74,74,2,17,2107.83,3
451,474,-4.6350,0.6750,13,5,80,78,0,5,1989.10,1
452,82,39.7436,0.8250,7,3,84,83,0,13,2299.58,3
453,103,42.9215,0.8250,6,0,80,80,6,22,2325.57,2
454,67,42.5225,0.8250,7,3,78,78,1,17,2242.98,1
455,366,-13.2526,0.6250,13,3,86,86,2,11,1959.36,3
456,179,13.5413,0.7250,10,5,81,80,1,7,2118.18,0
457,457,-8.3817,0.6500,13,4,77,75,0,9,1899.34,0
458,52,19.6929,0.7500,9,4,77,76,1,14,2112.63,0
459,439,3.1604,0.7000,11,4,83,78,2,7,1943.48,2
460,419,0.2122,0.6250,12,2,69,69,1,6,1927.94,3
461,164,-15.7468,0.6500,14,8,77,77,0,6,2023.53,2
462,368,0.0077,0.6750,12,1,82,81,2,11,2002.43,5
463,241,35.2486,0.7750,6,4,78,78,5,6,2265.48,3
464,411,-23.5349,0.6000,15,4,83,81,0,3,1828.14,1
465,431,-14.2697,0.6500,14,6,76,73,1,8,1837.60,1
466,157,38.6046,0.7500,7,1,74,74,2,14,2363.52,0
467,318,7.6903,0.7000,11,3,81,79,2,14,2186.28,4
468,100,46.6413,0.8500,5,2,86,85,1,19,2326.33,0
469,99,19.8043,0.7750,9,6,78,78,1,17,2170.29,1
470,293,-14.3062,0.6250,13,4,89,89,2,6,2011.46,2
471,473,5.1472,0.7000,11,5,75,74,3,9,1986.16,2
472,300,-18.3311,0.6250,14,9,74,74,1,8,2072.50,4
473,302,-1.5370,0.6750,12,3,84,83,1,8,2161.30,2
474,350,-1.2132,0.6750,12,2,85,84,2,11,2108.99,1
475,460,-24.1987,0.6000,15,7,76,72,0,3,1814.28,1
476,14,16.7616,0.7500,10,3,84,83,0,7,2111.07,2
477,22,7.3512,0.7000,11,4,75,74,1,7,2143.03,2
478,41,15.1871,0.7250,9,5,87,87,2,8,2133.41,2
479,190,16.5144,0.6750,9,4,75,74,2,7,2283.27,0
480,428,-5.6194,0.6750,13,3,84,82,1,10,1896.29,4
481,454,14.1135,0.7250,11,3,75,72,1,9,2105.77,1
482,244,15.9657,0.7250,11,2,71,71,1,1,2047.06,0
483,334,0.1873,0.6750,13,4,74,73,1,11,2037.44,2
484,144,-9.4999,0.6500,14,5,74,73,0,14,2167.59,2
485,108,27.1847,0.7750,9,3,78,78,0,20,2199.27,0
486,407,-15.4262,0.6500,14,6,75,72,0,8,1898.73,0
487,448,-0.0584,0.6750,13,5,71,67,0,8,2006.31,0
488,366,-7.0822,0.6500,13,7,73,73,0,10,2065.25,3
489,60,-14.8816,0.6500,14,7,79,79,0,5,1946.94,0
490,85,-6.1758,0.6750,12,8,81,81,2,15,2176.66,3
491,188,22.1090,0.7250,9,4,72,72,3,8,2261.10,3
492,242,14.7932,0.6500,9,2,71,71,3,0,2065.27,1
493,47,2.4478,0.7000,12,5,78,78,0,9,2031.85,2
494,422,0.4502,0.6750,12,3,80,78,1,8,1991.19,5
495,387,-26.3615,0.6000,16,4,79,78,1,7,1829.95,2
496,74,19.6200,0.7250,10,4,65,65,2,16,2046.05,1
497,458,-17.4845,0.6250,14,5,79,77,1,7,1859.57,4
498,46,-1.2651,0.6750,13,4,77,77,0,8,2004.31,1
499,417,-2.9840,0.6750,12,6,79,78,2,4,1972.90,3
500,72,20.4589,0.7250,8,5,77,77,3,10,2044.30,2
501,278,19.4299,0.7750,9,5,87,87,1,8,2167.31,3
502,120,31.3328,0.7750,7,3,80,79,2,17,2199.35,2
503,52,23.1286,0.7500,8,4,82,82,2,10,2259.05,1
504,326,17.5631,0.7500,9,4,90,89,2,12,2188.59,7
505,309,18.2528,0.7500,9,4,84,84,1,9,2225.88,1
506,78,42.1387,0.8250,6,2,79,79,1,16,2202.64,1
507,251,18.5044,0.7000,8,3,74,74,4,1,2110.21,4
508,75,16.6815,0.7250,9,4,79,79,1,14,2184.40,5
509,278,18.3728,0.7500,10,5,77,77,0,4,2227.28,0
510,200,20.7252,0.7250,8,4,83,82,4,10,2263.49,1
511,407,-20.4606,0.6250,15,5,74,73,1,5,1791.07,0
512,63,13.8645,0.7500,10,4,83,83,1,15,2176.68,0
513,474,-11.4308,0.6500,14,4,79,77,1,3,1995.97,1
514,107,20.2732,0.7750,9,5,80,80,0,17,2111.23,3
515,312,28.7682,0.7750,9,1,84,83,0,17,2221.63,4
516,458,-18.0179,0.6250,14,5,73,70,1,8,1847.81,3
517,422,-18.9329,0.6000,15,5,69,67,1,3,1959.75,1
518,342,-35.9219,0.5750,16,8,85,83,0,7,1853.10,3
519,462,-34.9975,0.5750,16,6,88,84,0,8,1890.87,4
520,430,-5.6462,0.6750,13,4,78,76,0,9,1866.92,2
521,131,39.6808,0.7750,6,2,81,80,3,16,2316.71,1
522,177,24.9550,0.7250,8,3,79,79,3,7,2306.90,5
523,209,3.0792,0.7000,12,7,71,71,1,2,2074.25,0
524,437,23.5709,0.7500,9,3,78,74,2,6,2091.79,1
525,272,5.7624,0.7250,11,5,86,85,0,7,2145.39,4
526,285,-9.0147,0.6750,12,7,84,84,4,5,2047.29,4
527,119,27.9626,0.7500,7,2,82,81,5,14,2219.12,3
528,170,0.9483,0.6500,12,2,70,70,3,4,2036.36,2
529,475,-7.8185,0.6750,13,6,77,71,1,9,1953.40,1
530,24,37.3197,0.7750,7,1,80,80,2,8,2229.58,2
531,490,-11.3751,0.6250,14,5,66,62,0,4,1886.45,2
532,223,15.1323,0.7000,9,3,75,75,5,1,2208.18,2
533,329,-15.8140,0.6250,15,4,79,78,1,8,2081.10,1
534,130,-1.2181,0.7000,12,5,77,77,3,18,2097.58,1
535,287,29.2913,0.7500,8,3,73,73,3,8,2115.98,3
536,54,33.3135,0.8000,7,5,78,77,2,17,2331.19,5
537,44,5.2870,0.7000,11,5,78,78,1,7,2051.12,0
538,354,-23.2807,0.6250,15,5,85,83,1,11,1952.08,2
539,174,-11.7121,0.6500,13,7,76,76,1,5,2026.52,3
540,167,18.1926,0.7000,9,2,82,82,3,3,2130.91,3
541,300,-16.7834,0.6500,14,7,74,74,1,7,2038.45,0
542,400,6.8351,0.7000,12,3,73,73,0,3,1995.54,1
543,456,-10.2719,0.6750,13,7,77,74,1,10,1967.89,2
544,209,9.8338,0.7000,10,5,79,78,5,0,2101.70,1
545,150,32.9912,0.8000,7,3,84,83,3,12,2311.00,0
546,329,2.0205,0.7000,11,5,87,87,1,11,2100.38,2
547,427,9.3211,0.7250,11,3,82,80,2,10,2006.93,4
548,265,12.8184,0.7250,10,4,80,80,0,2,2116.30,4
549,183,-28.2494,0.6000,16,9,70,70,0,2,2003.37,3
550,51,4.6412,0.7250,11,6,88,88,0,10,2102.89,2
551,439,17.1855,0.7250,9,4,81,78,3,12,2084.23,5
552,423,-16.6850,0.6250,15,6,71,69,0,4,1713.79,1
553,391,-4.2764,0.6500,14,4,70,69,0,5,1912.37,1
554,32,37.5079,0.8000,7,4,70,70,2,12,2170.40,1
555,396,8.3222,0.6750,12,2,73,73,1,6,2013.19,2
556,204,13.1041,0.6750,10,3,78,77,2,1,2177.61,2
557,438,2.3174,0.6750,12,2,77,74,2,10,1940.63,1
558,405,12.1724,0.7250,10,5,73,73,4,6,2037.94,0
559,133,27.6434,0.8000,8,4,83,83,1,15,2218.62,2
560,203,-4.4433,0.6750,13,5,71,68,2,0,1957.12,0
561,211,33.6631,0.8000,8,4,78,78,1,4,2207.00,2
562,31,6.9512,0.7250,11,5,79,79,0,7,2089.93,2
563,347,-1.4502,0.6750,12,4,80,77,1,14,2131.87,2
564,404,9.8667,0.7000,12,0,76,75,0,7,1964.42,3
565,183,22.2968,0.7250,9,5,69,69,1,4,2221.99,2
566,72,51.5669,0.8500,5,2,79,78,2,14,2289.62,1
567,24,24.9110,0.7250,8,3,75,75,3,7,2092.96,3
568,223,19.5610,0.7500,9,6,78,78,1,1,2185.29,2
569,81,18.6966,0.7250,9,3,78,78,2,16,2077.95,3
570,473,-11.1539,0.6250,13,4,80,75,1,6,1925.21,1
571,26,9.9494,0.7250,10,4,83,82,2,8,2089.25,1
572,162,18.1425,0.7000,9,2,79,78,2,5,2167.29,3
573,121,25.0024,0.7500,8,3,79,78,4,15,2273.67,0
574,119,-1.0355,0.6500,12,4,74,72,1,15,2031.35,1
575,215,17.6890,0.7250,10,4,69,68,2,4,2121.82,3
576,151,-13.8317,0.6000,13,4,67,65,3,12,1990.78,2
577,150,15.5626,0.7250,8,5,85,85,4,16,2122.97,3
578,239,34.6183,0.7750,8,3,69,69,1,2,2223.72,1
579,122,34.7897,0.7750,7,2,82,82,1,20,2288.48,4
580,9,0.4883,0.6750,12,4,79,79,1,6,2064.58,1
581,252,4.4512,0.6000,8,3,82,82,6,3,2002.15,0
582,47,-4.1391,0.6250,11,4,82,82,2,6,1985.49,0
583,429,7.1402,0.7250,11,4,83,78,1,9,1974.91,0
584,173,39.8511,0.8000,7,1,78,78,3,9,2274.26,1
585,328,-4.8665,0.6750,13,4,83,83,0,9,2086.70,2
586,129,43.4410,0.7750,6,1,72,72,3,11,2241.71,3
587,104,27.3819,0.7250,7,2,82,82,3,20,2297.48,4
588,359,-0.6335,0.6750,12,7,71,71,2,11,2117.96,2
589,75,7.4983,0.6750,10,4,79,78,0,15,1984.59,2
590,223,30.4425,0.7750,8,3,78,77,2,7,2290.49,1
591,290,-24.5139,0.6000,15,7,77,77,1,4,1961.64,2
592,370,-7.7243,0.6250,13,4,77,77,3,7,1951.21,3
593,130,5.1660,0.7000,11,4,79,78,1,15,2067.39,2
594,55,1.2113,0.7000,11,7,78,78,0,10,2092.94,1
595,204,31.9989,0.8000,8,3,80,80,2,8,2294.17,1
596,231,-0.0693,0.6750,11,8,75,75,2,0,2030.02,6
597,149,44.4355,0.8000,7,1,73,72,0,11,2202.86,1
598,274,8.2820,0.7250,11,6,77,76,0,3,2056.16,2
599,108,20.2004,0.7500,9,3,82,82,3,18,2157.56,2
600,215,18.6351,0.7250,9,4,82,82,3,7,2202.86,0
