episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
249,112,-138.5340,0.4500,16,3,111,109,8,13,1855.34,0
250,159,-166.1644,0.3500,20,9,101,101,7,10,1800.82,0
251,481,-159.3872,0.4250,19,7,94,87,7,15,1963.25,0
252,195,-186.3180,0.4000,23,9,98,96,6,13,1832.21,0
253,164,-171.6690,0.3500,22,8,97,97,5,8,1847.85,0
254,483,-180.7567,0.2500,22,8,96,96,6,6,1658.41,0
255,468,-208.2365,0.2500,27,9,99,98,3,4,1751.94,0
256,300,-186.9819,0.3000,23,6,103,102,9,3,1737.53,0
257,27,-140.9763,0.4250,16,3,102,101,9,10,1831.28,0
258,190,-145.7219,0.4500,16,4,105,101,9,15,1972.07,0
259,263,-165.6459,0.4750,19,12,97,96,5,6,2013.72,0
260,89,-147.2139,0.4750,17,6,110,110,12,7,2012.33,0
261,292,-159.4104,0.4500,19,4,103,99,12,13,1906.01,0
262,221,-178.8040,0.3250,22,8,92,90,8,4,1959.59,0
263,279,-183.7432,0.3000,21,10,98,98,10,3,1780.95,0
264,246,-168.2847,0.3500,20,8,101,100,7,4,1866.79,0
265,480,-189.5798,0.3250,23,8,105,103,7,11,1826.66,0
266,94,-152.1157,0.4750,17,9,107,107,7,10,2026.41,0
267,148,-143.0815,0.4500,16,5,103,103,7,10,1955.02,0
268,172,-168.9187,0.3250,21,10,98,98,8,4,1603.19,0
269,439,-181.8180,0.3250,23,12,97,97,6,5,1526.58,0
270,67,-172.6772,0.4250,19,7,106,106,4,9,2014.96,0
271,351,-190.5121,0.3000,26,10,85,85,3,4,1587.94,0
272,381,-215.1219,0.2000,29,11,91,90,3,5,1584.61,0
273,222,-190.7662,0.3250,23,9,99,99,6,6,1886.60,0
274,333,-189.0917,0.3000,23,10,97,95,6,6,1828.69,0
275,337,-221.1330,0.2250,30,11,99,98,4,4,1549.53,0
276,112,-145.8335,0.4750,16,4,109,109,11,10,2024.03,0
277,222,-203.7366,0.2750,25,11,102,102,8,5,1851.20,0
278,239,-163.5489,0.4000,18,7,98,98,6,11,1946.57,0
279,359,-185.8936,0.2750,23,6,98,98,5,10,1802.93,0
280,57,-167.6110,0.4500,20,10,102,101,8,10,1878.61,0
281,124,-173.8292,0.3000,22,8,95,94,9,7,1615.42,0
282,301,-143.0191,0.4750,14,6,106,102,8,19,2024.84,0
283,371,-175.1804,0.3250,19,9,102,94,13,18,2063.90,0
284,404,-162.9664,0.3500,20,7,90,83,8,11,1745.15,0
285,237,-203.5305,0.2500,28,11,85,85,5,4,1564.51,0
286,266,-173.9126,0.3750,22,11,89,89,7,3,1832.19,0
287,474,-183.8413,0.3250,24,9,99,96,3,12,1748.70,0
288,57,-163.9500,0.4250,21,7,101,100,7,10,1845.86,0
289,77,-169.0762,0.4500,20,8,95,93,5,11,1929.13,0
290,436,-200.4691,0.2500,27,10,90,87,4,6,1634.00,0
291,144,-150.1080,0.4000,18,6,92,91,11,10,1840.96,0
292,228,-161.9004,0.4000,17,9,108,103,14,12,1804.11,0
293,250,-188.5491,0.3000,23,10,93,90,8,9,1834.14,0
294,82,-182.5167,0.4250,23,12,97,95,2,7,1906.57,0
295,221,-130.6201,0.5750,12,5,97,91,7,11,2250.50,0
296,18,-139.9831,0.5250,16,4,97,97,6,10,2043.17,0
297,296,-207.8274,0.2250,26,10,96,95,6,2,1710.99,0
298,53,-161.3670,0.4000,19,5,100,100,6,9,1895.14,0
299,332,-173.5127,0.3500,21,7,100,98,7,5,1878.40,0
300,68,-165.9385,0.3750,21,7,99,99,8,10,1889.89,0
301,264,-178.8782,0.3250,24,8,87,87,5,6,1666.55,0
302,299,-204.1231,0.3000,26,13,93,92,7,4,1768.23,0
303,288,-176.9888,0.3500,22,11,95,94,5,6,1970.60,0
304,332,-174.8552,0.4000,20,6,99,96,8,13,2048.36,0
305,315,-195.1712,0.3250,26,11,96,95,4,5,1784.71,0
306,95,-177.1312,0.3750,21,7,97,96,5,5,1804.04,0
307,64,-185.1002,0.3000,22,8,94,93,9,5,1839.41,0
308,148,-181.4697,0.3000,21,8,97,93,10,11,1723.04,0
309,64,-131.0206,0.5250,14,4,100,99,8,10,2116.68,0
310,375,-185.5533,0.3250,25,9,92,91,4,3,1622.16,0
311,329,-209.9940,0.2500,27,11,96,96,4,5,1616.38,0
312,326,-199.2491,0.2500,24,8,107,104,11,8,1575.18,0
313,280,-221.2715,0.2500,29,12,97,96,4,1,1832.83,0
314,217,-182.8590,0.3250,22,12,95,92,6,6,1886.50,0
315,127,-214.6888,0.2500,27,13,95,95,12,5,1760.69,0
316,421,-201.2992,0.2500,27,8,94,89,3,5,1675.91,0
317,208,-190.1989,0.3250,25,12,88,86,2,2,1613.25,0
318,149,-155.9672,0.4000,20,7,89,89,5,6,1831.48,0
319,269,-160.1601,0.3750,19,7,94,91,8,8,1851.76,0
320,54,-164.4545,0.4000,20,7,99,98,7,8,1926.24,0
321,186,-161.3430,0.4250,20,10,84,84,4,4,1938.50,0
322,240,-180.7706,0.3500,23,10,87,87,5,6,1721.86,0
323,129,-161.0295,0.4000,22,5,91,91,8,8,1803.21,0
324,9,-172.2548,0.3500,21,5,97,97,6,9,1914.24,0
325,378,-195.3260,0.3000,26,11,99,97,3,2,1581.47,0
