nodeId,time,predicted_failure_risk,prediction_uncertainty
1,934.100000,0.080386,0.000000
2,934.100000,0.014590,0.000000
3,934.100000,0.059833,0.000000
4,934.100000,0.080386,0.000000
5,934.100000,0.059833,0.000000
6,934.100000,0.080368,0.000000
7,934.100000,0.042553,0.000000
8,934.100000,0.080386,0.000000
9,934.100000,0.049303,0.000000
0,935.100000,0.042553,0.000000
1,935.100000,0.080386,0.000000
2,935.100000,0.014583,0.000000
3,935.100000,0.059833,0.000000
4,935.100000,0.080386,0.000000
5,935.100000,0.059833,0.000000
6,935.100000,0.080368,0.000000
7,935.100000,0.042553,0.000000
8,935.100000,0.080386,0.000000
9,935.100000,0.049291,0.000000
0,936.100000,0.042553,0.000000
1,936.100000,0.080386,0.000000
2,936.100000,0.014577,0.000000
3,936.100000,0.059833,0.000000
4,936.100000,0.080386,0.000000
5,936.100000,0.059833,0.000000
6,936.100000,0.080368,0.000000
7,936.100000,0.042553,0.000000
8,936.100000,0.080385,0.000000
9,936.100000,0.049285,0.000000
0,937.100000,0.042553,0.000000
1,937.100000,0.080386,0.000000
2,937.100000,0.014571,0.000000
3,937.100000,0.059833,0.000000
4,937.100000,0.080385,0.000000
5,937.100000,0.059833,0.000000
6,937.100000,0.080367,0.000000
7,937.100000,0.042553,0.000000
8,937.100000,0.080386,0.000000
9,937.100000,0.049287,0.000000
0,938.100000,0.042553,0.000000
1,938.100000,0.080385,0.000000
2,938.100000,0.014566,0.000000
3,938.100000,0.059833,0.000000
4,938.100000,0.080386,0.000000
5,938.100000,0.059833,0.000000
6,938.100000,0.080367,0.000000
7,938.100000,0.042553,0.000000
8,938.100000,0.080385,0.000000
9,938.100000,0.049286,0.000000
0,939.100000,0.042553,0.000000
1,939.100000,0.080385,0.000000
2,939.100000,0.014561,0.000000
3,939.100000,0.059833,0.000000
4,939.100000,0.080385,0.000000
5,939.100000,0.059833,0.000000
6,939.100000,0.080367,0.000000
7,939.100000,0.042553,0.000000
8,939.100000,0.080385,0.000000
9,939.100000,0.049287,0.000000
0,940.100000,0.080386,0.000000
1,940.100000,0.014595,0.000000
2,940.100000,0.042553,0.000000
3,940.100000,0.080387,0.000000
4,940.100000,0.049284,0.000000
5,940.100000,0.049284,0.000000
6,940.100000,0.014524,0.000000
7,940.100000,0.080386,0.000000
8,940.100000,0.014582,0.000000
9,940.100000,0.042553,0.000000
0,941.100000,0.080386,0.000000
1,941.100000,0.014617,0.000000
2,941.100000,0.042553,0.000000
3,941.100000,0.080385,0.000000
4,941.100000,0.049279,0.000000
5,941.100000,0.620344,0.000000
6,941.100000,0.014523,0.000000
7,941.100000,0.080386,0.000000
8,941.100000,0.014574,0.000000
9,941.100000,0.042553,0.000000
0,942.100000,0.080385,0.000000
1,942.100000,0.014603,0.000000
2,942.100000,0.042553,0.000000
3,942.100000,0.080386,0.000000
4,942.100000,0.049275,0.000000
5,942.100000,0.619899,0.000000
6,942.100000,0.014523,0.000000
7,942.100000,0.080387,0.000000
8,942.100000,0.014550,0.000000
9,942.100000,0.042553,0.000000
0,943.100000,0.080386,0.000000
1,943.100000,0.014576,0.000000
2,943.100000,0.042553,0.000000
3,943.100000,0.080385,0.000000
4,943.100000,0.049294,0.000000
5,943.100000,0.619794,0.000000
6,943.100000,0.014524,0.000000
7,943.100000,0.080386,0.000000
8,943.100000,0.014552,0.000000
9,943.100000,0.042553,0.000000
0,944.100000,0.080386,0.000000
1,944.100000,0.014564,0.000000
2,944.100000,0.042553,0.000000
3,944.100000,0.080385,0.000000
4,944.100000,0.049303,0.000000
5,944.100000,0.620728,0.000000
6,944.100000,0.014524,0.000000
7,944.100000,0.080385,0.000000
8,944.100000,0.014566,0.000000
9,944.100000,0.042553,0.000000
0,945.100000,0.080385,0.000000
1,945.100000,0.014558,0.000000
2,945.100000,0.042553,0.000000
3,945.100000,0.080386,0.000000
4,945.100000,0.049290,0.000000
5,945.100000,0.620750,0.000000
6,945.100000,0.014525,0.000000
7,945.100000,0.080385,0.000000
8,945.100000,0.014564,0.000000
9,945.100000,0.042553,0.000000
0,946.100000,0.080385,0.000000
1,946.100000,0.014559,0.000000
2,946.100000,0.042553,0.000000
3,946.100000,0.080386,0.000000
4,946.100000,0.049278,0.000000
5,946.100000,0.620686,0.000000
6,946.100000,0.014526,0.000000
7,946.100000,0.080385,0.000000
8,946.100000,0.014565,0.000000
9,946.100000,0.042553,0.000000
0,947.100000,0.080386,0.000000
1,947.100000,0.014597,0.000000
2,947.100000,0.042553,0.000000
3,947.100000,0.080385,0.000000
4,947.100000,0.049284,0.000000
5,947.100000,0.620423,0.000000
6,947.100000,0.014527,0.000000
7,947.100000,0.080385,0.000000
8,947.100000,0.014560,0.000000
9,947.100000,0.042553,0.000000
0,948.100000,0.080386,0.000000
1,948.100000,0.014600,0.000000
2,948.100000,0.042553,0.000000
3,948.100000,0.080386,0.000000
4,948.100000,0.049277,0.000000
5,948.100000,0.621000,0.000000
6,948.100000,0.014528,0.000000
7,948.100000,0.080386,0.000000
8,948.100000,0.014571,0.000000
9,948.100000,0.042553,0.000000
0,949.100000,0.080385,0.000000
1,949.100000,0.014576,0.000000
2,949.100000,0.042553,0.000000
3,949.100000,0.080386,0.000000
4,949.100000,0.049273,0.000000
5,949.100000,0.621075,0.000000
6,949.100000,0.014530,0.000000
7,949.100000,0.080386,0.000000
8,949.100000,0.014572,0.000000
9,949.100000,0.042553,0.000000
0,950.100000,0.049280,0.000000
1,950.100000,0.042553,0.000000
2,950.100000,0.059840,0.000000
3,950.100000,0.049267,0.000000
4,950.100000,0.014579,0.000000
5,950.100000,0.080405,0.000000
6,950.100000,0.059850,0.000000
7,950.100000,0.014559,0.000000
8,950.100000,0.059833,0.000000
9,950.100000,0.080386,0.000000
0,951.100000,0.049271,0.000000
1,951.100000,0.042553,0.000000
2,951.100000,0.059840,0.000000
3,951.100000,0.049271,0.000000
4,951.100000,0.014573,0.000000
5,951.100000,0.080387,0.000000
6,951.100000,0.059847,0.000000
7,951.100000,0.014563,0.000000
8,951.100000,0.059833,0.000000
9,951.100000,0.080386,0.000000
0,952.100000,0.049290,0.000000
1,952.100000,0.042553,0.000000
2,952.100000,0.059840,0.000000
3,952.100000,0.049267,0.000000
4,952.100000,0.014571,0.000000
5,952.100000,0.080382,0.000000
6,952.100000,0.059847,0.000000
7,952.100000,0.014605,0.000000
8,952.100000,0.059833,0.000000
9,952.100000,0.080385,0.000000
0,953.100000,0.049275,0.000000
1,953.100000,0.042553,0.000000
2,953.100000,0.059849,0.000000
3,953.100000,0.049288,0.000000
4,953.100000,0.014589,0.000000
5,953.100000,0.080385,0.000000
6,953.100000,0.059847,0.000000
7,953.100000,0.014603,0.000000
8,953.100000,0.059833,0.000000
9,953.100000,0.080386,0.000000
0,954.100000,0.049278,0.000000
1,954.100000,0.042553,0.000000
2,954.100000,0.059846,0.000000
3,954.100000,0.049280,0.000000
4,954.100000,0.014595,0.000000
5,954.100000,0.080396,0.000000
6,954.100000,0.059847,0.000000
7,954.100000,0.014574,0.000000
8,954.100000,0.059833,0.000000
9,954.100000,0.080385,0.000000
0,955.100000,0.049290,0.000000
1,955.100000,0.042553,0.000000
2,955.100000,0.059846,0.000000
3,955.100000,0.049281,0.000000
4,955.100000,0.014578,0.000000
5,955.100000,0.080404,0.000000
6,955.100000,0.059847,0.000000
7,955.100000,0.014565,0.000000
8,955.100000,0.059833,0.000000
9,955.100000,0.080386,0.000000
0,956.100000,0.049284,0.000000
1,956.100000,0.042553,0.000000
2,956.100000,0.059847,0.000000
3,956.100000,0.049272,0.000000
4,956.100000,0.014562,0.000000
5,956.100000,0.080913,0.000000
6,956.100000,0.059847,0.000000
7,956.100000,0.014559,0.000000
8,956.100000,0.059833,0.000000
9,956.100000,0.080386,0.000000
0,957.100000,0.049275,0.000000
1,957.100000,0.042553,0.000000
2,957.100000,0.059847,0.000000
3,957.100000,0.049276,0.000000
4,957.100000,0.014560,0.000000
5,957.100000,0.081365,0.000000
6,957.100000,0.059846,0.000000
7,957.100000,0.014554,0.000000
8,957.100000,0.059833,0.000000
9,957.100000,0.080385,0.000000
0,958.100000,0.049283,0.000000
1,958.100000,0.042553,0.000000
2,958.100000,0.059847,0.000000
3,958.100000,0.049285,0.000000
4,958.100000,0.014552,0.000000
5,958.100000,0.109744,0.000000
6,958.100000,0.059845,0.000000
7,958.100000,0.014576,0.000000
8,958.100000,0.059833,0.000000
9,958.100000,0.080386,0.000000
0,959.100000,0.049283,0.000000
1,959.100000,0.042553,0.000000
2,959.100000,0.059846,0.000000
3,959.100000,0.049286,0.000000
4,959.100000,0.014566,0.000000
5,959.100000,0.145451,0.000000
6,959.100000,0.059842,0.000000
7,959.100000,0.014577,0.000000
8,959.100000,0.059833,0.000000
9,959.100000,0.080385,0.000000
0,960.100000,0.059834,0.000000
1,960.100000,0.049273,0.000000
2,960.100000,0.080373,0.000000
3,960.100000,0.014592,0.000000
4,960.100000,0.042553,0.000000
5,960.100000,0.015299,0.000000
6,960.100000,0.621334,0.000000
7,960.100000,0.059833,0.000000
8,960.100000,0.049321,0.000000
9,960.100000,0.014576,0.000000
0,961.100000,0.059833,0.000000
1,961.100000,0.049290,0.000000
2,961.100000,0.080379,0.000000
3,961.100000,0.014580,0.000000
4,961.100000,0.042553,0.000000
5,961.100000,0.015522,0.000000
6,961.100000,0.049287,0.000000
7,961.100000,0.059833,0.000000
8,961.100000,0.049306,0.000000
9,961.100000,0.014563,0.000000
0,962.100000,0.059834,0.000000
1,962.100000,0.049289,0.000000
2,962.100000,0.080417,0.000000
3,962.100000,0.014584,0.000000
4,962.100000,0.042553,0.000000
5,962.100000,0.015787,0.000000
6,962.100000,0.049284,0.000000
7,962.100000,0.059833,0.000000
8,962.100000,0.049287,0.000000
9,962.100000,0.014553,0.000000
0,963.100000,0.059833,0.000000
1,963.100000,0.049286,0.000000
2,963.100000,0.080483,0.000000
3,963.100000,0.014588,0.000000
4,963.100000,0.042553,0.000000
5,963.100000,0.016697,0.000000
6,963.100000,0.049283,0.000000
7,963.100000,0.059833,0.000000
8,963.100000,0.049303,0.000000
9,963.100000,0.014577,0.000000
0,964.100000,0.059833,0.000000
1,964.100000,0.049281,0.000000
2,964.100000,0.080385,0.000000
3,964.100000,0.014583,0.000000
4,964.100000,0.042553,0.000000
5,964.100000,0.023114,0.000000
6,964.100000,0.049281,0.000000
7,964.100000,0.059833,0.000000
8,964.100000,0.049303,0.000000
9,964.100000,0.014582,0.000000
0,965.100000,0.059833,0.000000
1,965.100000,0.049275,0.000000
2,965.100000,0.080386,0.000000
3,965.100000,0.014564,0.000000
4,965.100000,0.042553,0.000000
5,965.100000,0.022105,0.000000
6,965.100000,0.049289,0.000000
7,965.100000,0.059833,0.000000
8,965.100000,0.049308,0.000000
9,965.100000,0.014588,0.000000
0,966.100000,0.059833,0.000000
1,966.100000,0.049289,0.000000
2,966.100000,0.080385,0.000000
3,966.100000,0.014559,0.000000
4,966.100000,0.042553,0.000000
5,966.100000,0.023433,0.000000
6,966.100000,0.049277,0.000000
7,966.100000,0.059833,0.000000
8,966.100000,0.049294,0.000000
9,966.100000,0.014570,0.000000
0,967.100000,0.059833,0.000000
1,967.100000,0.049287,0.000000
2,967.100000,0.080385,0.000000
3,967.100000,0.014560,0.000000
4,967.100000,0.042553,0.000000
5,967.100000,0.889231,0.000000
6,967.100000,0.049287,0.000000
7,967.100000,0.059833,0.000000
8,967.100000,0.049284,0.000000
9,967.100000,0.014564,0.000000
0,968.100000,0.059833,0.000000
1,968.100000,0.049278,0.000000
2,968.100000,0.080386,0.000000
3,968.100000,0.014592,0.000000
4,968.100000,0.042553,0.000000
5,968.100000,0.880818,0.000000
6,968.100000,0.049287,0.000000
7,968.100000,0.059833,0.000000
8,968.100000,0.049293,0.000000
9,968.100000,0.014571,0.000000
0,969.100000,0.059833,0.000000
1,969.100000,0.049295,0.000000
2,969.100000,0.080386,0.000000
3,969.100000,0.014602,0.000000
4,969.100000,0.042553,0.000000
5,969.100000,0.874794,0.000000
6,969.100000,0.049278,0.000000
7,969.100000,0.059833,0.000000
8,969.100000,0.049322,0.000000
9,969.100000,0.014564,0.000000
0,970.100000,0.080386,0.000000
1,970.100000,0.059833,0.000000
2,970.100000,0.049288,0.000000
3,970.100000,0.042553,0.000000
4,970.100000,0.059833,0.000000
5,970.100000,0.844963,0.000000
6,970.100000,0.059833,0.000000
7,970.100000,0.049291,0.000000
8,970.100000,0.042553,0.000000
9,970.100000,0.014572,0.000000
0,971.100000,0.080386,0.000000
1,971.100000,0.059833,0.000000
2,971.100000,0.049281,0.000000
3,971.100000,0.042553,0.000000
4,971.100000,0.059833,0.000000
5,971.100000,0.844963,0.000000
6,971.100000,0.059834,0.000000
7,971.100000,0.049285,0.000000
8,971.100000,0.042553,0.000000
9,971.100000,0.014555,0.000000
0,972.100000,0.080386,0.000000
1,972.100000,0.059833,0.000000
2,972.100000,0.049279,0.000000
3,972.100000,0.042553,0.000000
4,972.100000,0.059833,0.000000
5,972.100000,0.844963,0.000000
6,972.100000,0.059834,0.000000
7,972.100000,0.049289,0.000000
8,972.100000,0.042553,0.000000
9,972.100000,0.014557,0.000000
0,973.100000,0.080385,0.000000
1,973.100000,0.059833,0.000000
2,973.100000,0.049307,0.000000
3,973.100000,0.042553,0.000000
4,973.100000,0.059833,0.000000
5,973.100000,0.844963,0.000000
6,973.100000,0.059833,0.000000
7,973.100000,0.049293,0.000000
8,973.100000,0.042553,0.000000
9,973.100000,0.014584,0.000000
0,974.100000,0.080386,0.000000
1,974.100000,0.059833,0.000000
2,974.100000,0.049305,0.000000
3,974.100000,0.042553,0.000000
4,974.100000,0.059833,0.000000
5,974.100000,0.844963,0.000000
6,974.100000,0.059833,0.000000
7,974.100000,0.049288,0.000000
8,974.100000,0.042553,0.000000
9,974.100000,0.014589,0.000000
0,975.100000,0.080385,0.000000
1,975.100000,0.059833,0.000000
2,975.100000,0.049287,0.000000
3,975.100000,0.042553,0.000000
4,975.100000,0.059833,0.000000
5,975.100000,0.844963,0.000000
6,975.100000,0.059833,0.000000
7,975.100000,0.049272,0.000000
8,975.100000,0.042553,0.000000
9,975.100000,0.014578,0.000000
0,976.100000,0.080386,0.000000
1,976.100000,0.059833,0.000000
2,976.100000,0.049285,0.000000
3,976.100000,0.042553,0.000000
4,976.100000,0.059833,0.000000
5,976.100000,0.844963,0.000000
6,976.100000,0.059833,0.000000
7,976.100000,0.049280,0.000000
8,976.100000,0.042553,0.000000
9,976.100000,0.014559,0.000000
0,977.100000,0.080385,0.000000
1,977.100000,0.059833,0.000000
2,977.100000,0.049293,0.000000
3,977.100000,0.042553,0.000000
4,977.100000,0.059833,0.000000
5,977.100000,0.844963,0.000000
6,977.100000,0.059834,0.000000
7,977.100000,0.049272,0.000000
8,977.100000,0.042553,0.000000
9,977.100000,0.014551,0.000000
0,978.100000,0.080385,0.000000
1,978.100000,0.059833,0.000000
2,978.100000,0.049293,0.000000
3,978.100000,0.042553,0.000000
4,978.100000,0.059833,0.000000
5,978.100000,0.844963,0.000000
6,978.100000,0.059834,0.000000
7,978.100000,0.049274,0.000000
8,978.100000,0.042553,0.000000
9,978.100000,0.014555,0.000000
0,979.100000,0.080386,0.000000
1,979.100000,0.059833,0.000000
2,979.100000,0.049281,0.000000
3,979.100000,0.042553,0.000000
4,979.100000,0.059833,0.000000
5,979.100000,0.844963,0.000000
6,979.100000,0.059833,0.000000
7,979.100000,0.049279,0.000000
8,979.100000,0.042553,0.000000
9,979.100000,0.014585,0.000000
0,980.100000,0.014564,0.000000
1,980.100000,0.014566,0.000000
2,980.100000,0.014567,0.000000
3,980.100000,0.059833,0.000000
4,980.100000,0.080387,0.000000
5,980.100000,0.679873,0.000000
6,980.100000,0.042553,0.000000
7,980.100000,0.042553,0.000000
8,980.100000,0.080386,0.000000
9,980.100000,0.059833,0.000000
0,981.100000,0.014553,0.000000
1,981.100000,0.014561,0.000000
2,981.100000,0.014564,0.000000
3,981.100000,0.059833,0.000000
4,981.100000,0.080386,0.000000
5,981.100000,0.679889,0.000000
6,981.100000,0.042553,0.000000
7,981.100000,0.042553,0.000000
8,981.100000,0.080386,0.000000
9,981.100000,0.059833,0.000000
0,982.100000,0.014550,0.000000
1,982.100000,0.014567,0.000000
2,982.100000,0.014565,0.000000
3,982.100000,0.059833,0.000000
4,982.100000,0.080386,0.000000
5,982.100000,0.679888,0.000000
6,982.100000,0.042553,0.000000
7,982.100000,0.042553,0.000000
8,982.100000,0.080386,0.000000
9,982.100000,0.059833,0.000000
0,983.100000,0.014577,0.000000
1,983.100000,0.014580,0.000000
2,983.100000,0.014565,0.000000
3,983.100000,0.059833,0.000000
4,983.100000,0.080385,0.000000
5,983.100000,0.679890,0.000000
6,983.100000,0.042553,0.000000
7,983.100000,0.042553,0.000000
8,983.100000,0.080385,0.000000
9,983.100000,0.059833,0.000000
0,984.100000,0.014590,0.000000
1,984.100000,0.014582,0.000000
2,984.100000,0.014555,0.000000
3,984.100000,0.059833,0.000000
4,984.100000,0.080386,0.000000
5,984.100000,0.679891,0.000000
6,984.100000,0.042553,0.000000
7,984.100000,0.042553,0.000000
8,984.100000,0.080386,0.000000
9,984.100000,0.059833,0.000000
0,985.100000,0.014578,0.000000
1,985.100000,0.014566,0.000000
2,985.100000,0.014566,0.000000
3,985.100000,0.059833,0.000000
4,985.100000,0.080387,0.000000
5,985.100000,0.679892,0.000000
6,985.100000,0.042553,0.000000
7,985.100000,0.042553,0.000000
8,985.100000,0.080385,0.000000
9,985.100000,0.059833,0.000000
0,986.100000,0.014572,0.000000
1,986.100000,0.014555,0.000000
2,986.100000,0.014571,0.000000
3,986.100000,0.059833,0.000000
4,986.100000,0.080385,0.000000
5,986.100000,0.679894,0.000000
6,986.100000,0.042553,0.000000
7,986.100000,0.042553,0.000000
8,986.100000,0.080386,0.000000
9,986.100000,0.059833,0.000000
0,987.100000,0.014553,0.000000
1,987.100000,0.014562,0.000000
2,987.100000,0.014573,0.000000
3,987.100000,0.059833,0.000000
4,987.100000,0.080386,0.000000
5,987.100000,0.679898,0.000000
6,987.100000,0.042553,0.000000
7,987.100000,0.042553,0.000000
8,987.100000,0.080386,0.000000
9,987.100000,0.059833,0.000000
0,988.100000,0.014545,0.000000
1,988.100000,0.014569,0.000000
2,988.100000,0.014575,0.000000
3,988.100000,0.059833,0.000000
4,988.100000,0.080385,0.000000
5,988.100000,0.679898,0.000000
6,988.100000,0.042553,0.000000
7,988.100000,0.042553,0.000000
8,988.100000,0.080386,0.000000
9,988.100000,0.059833,0.000000
0,989.100000,0.014557,0.000000
1,989.100000,0.014564,0.000000
2,989.100000,0.014570,0.000000
3,989.100000,0.059833,0.000000
4,989.100000,0.080386,0.000000
5,989.100000,0.679899,0.000000
6,989.100000,0.042553,0.000000
7,989.100000,0.042553,0.000000
8,989.100000,0.080386,0.000000
9,989.100000,0.059833,0.000000
0,990.100000,0.042553,0.000000
1,990.100000,0.080385,0.000000
2,990.100000,0.042553,0.000000
3,990.100000,0.080385,0.000000
4,990.100000,0.049289,0.000000
5,990.100000,0.621335,0.000000
6,990.100000,0.042553,0.000000
7,990.100000,0.080386,0.000000
8,990.100000,0.014575,0.000000
9,990.100000,0.049293,0.000000
0,991.100000,0.042553,0.000000
1,991.100000,0.080386,0.000000
2,991.100000,0.042553,0.000000
3,991.100000,0.080386,0.000000
4,991.100000,0.049303,0.000000
5,991.100000,0.621333,0.000000
6,991.100000,0.042553,0.000000
7,991.100000,0.080384,0.000000
8,991.100000,0.014572,0.000000
9,991.100000,0.049288,0.000000
0,992.100000,0.042553,0.000000
1,992.100000,0.080386,0.000000
2,992.100000,0.042553,0.000000
3,992.100000,0.080387,0.000000
4,992.100000,0.049299,0.000000
5,992.100000,0.621339,0.000000
6,992.100000,0.042553,0.000000
7,992.100000,0.080386,0.000000
8,992.100000,0.014572,0.000000
9,992.100000,0.049290,0.000000
0,993.100000,0.042553,0.000000
1,993.100000,0.080386,0.000000
2,993.100000,0.042553,0.000000
3,993.100000,0.080385,0.000000
4,993.100000,0.049300,0.000000
5,993.100000,0.621338,0.000000
6,993.100000,0.042553,0.000000
7,993.100000,0.080386,0.000000
8,993.100000,0.014558,0.000000
9,993.100000,0.049290,0.000000
0,994.100000,0.042553,0.000000
1,994.100000,0.080386,0.000000
2,994.100000,0.042553,0.000000
3,994.100000,0.080385,0.000000
4,994.100000,0.049292,0.000000
5,994.100000,0.621341,0.000000
6,994.100000,0.042553,0.000000
7,994.100000,0.080386,0.000000
8,994.100000,0.014539,0.000000
9,994.100000,0.049278,0.000000
0,995.100000,0.042553,0.000000
1,995.100000,0.080385,0.000000
2,995.100000,0.042553,0.000000
3,995.100000,0.080386,0.000000
4,995.100000,0.049301,0.000000
5,995.100000,0.621339,0.000000
6,995.100000,0.042553,0.000000
7,995.100000,0.080386,0.000000
8,995.100000,0.014554,0.000000
9,995.100000,0.049297,0.000000
0,996.100000,0.042553,0.000000
1,996.100000,0.080386,0.000000
2,996.100000,0.042553,0.000000
3,996.100000,0.080385,0.000000
4,996.100000,0.049294,0.000000
5,996.100000,0.621342,0.000000
6,996.100000,0.042553,0.000000
7,996.100000,0.080386,0.000000
8,996.100000,0.014580,0.000000
9,996.100000,0.049290,0.000000
0,997.100000,0.042553,0.000000
1,997.100000,0.080386,0.000000
